instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,yr_label,weekday_label,temp_celsius,atemp_celsius,hum_pct,windspeed_kmh
4732,7/21/2011,3,0,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,5,16,21,Fall,Mist/Cloudy,2011,Thu,30.34,36.365,84,15.0013
4733,7/21/2011,3,0,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,2,4,6,Fall,Mist/Cloudy,2011,Thu,30.34,36.365,84,15.0013
4734,7/21/2011,3,0,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343,1,5,6,Fall,Mist/Cloudy,2011,Thu,30.34,35.605,79,8.9981
4735,7/21/2011,3,0,7,4,0,4,1,2,0.72,0.7121,0.84,0.1045,0,4,4,Fall,Mist/Cloudy,2011,Thu,29.52,35.605,84,7.0015
4736,7/21/2011,3,0,7,5,0,4,1,2,0.72,0.7121,0.84,0.1045,2,16,18,Fall,Mist/Cloudy,2011,Thu,29.52,35.605,84,7.0015
4737,7/21/2011,3,0,7,6,0,4,1,2,0.72,0.7121,0.84,0.1045,6,111,117,Fall,Mist/Cloudy,2011,Thu,29.52,35.605,84,7.0015
4738,7/21/2011,3,0,7,7,0,4,1,2,0.74,0.7273,0.84,0.1343,23,251,274,Fall,Mist/Cloudy,2011,Thu,30.34,36.365,84,8.9981
4739,7/21/2011,3,0,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642,23,358,381,Fall,Mist/Cloudy,2011,Thu,31.16,37.88,79,11.0014
4740,7/21/2011,3,0,7,9,0,4,1,2,0.8,0.8182,0.75,0.2537,34,166,200,Fall,Mist/Cloudy,2011,Thu,32.8,40.91,75,16.9979
4741,7/21/2011,3,0,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239,31,47,78,Fall,Mist/Cloudy,2011,Thu,33.62,43.18,71,15.0013
4742,7/21/2011,3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,27,79,106,Fall,Mist/Cloudy,2011,Thu,35.26,44.695,63,19.9995
4743,7/21/2011,3,0,7,12,0,4,1,1,0.88,0.8939,0.56,0.3284,29,106,135,Fall,Clear/Partly Cloudy,2011,Thu,36.08,44.695,56,22.0028
4744,7/21/2011,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,21,81,102,Fall,Clear/Partly Cloudy,2011,Thu,36.08,44.695,56,19.9995
4745,7/21/2011,3,0,7,14,0,4,1,1,0.9,0.8939,0.5,0.3582,50,97,147,Fall,Clear/Partly Cloudy,2011,Thu,36.9,44.695,50,23.9994
4746,7/21/2011,3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,40,93,133,Fall,Clear/Partly Cloudy,2011,Thu,36.9,46.21,53,16.9979
4747,7/21/2011,3,0,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836,43,167,210,Fall,Clear/Partly Cloudy,2011,Thu,37.72,46.21,48,19.0012
4748,7/21/2011,3,0,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,40,374,414,Fall,Clear/Partly Cloudy,2011,Thu,37.72,45.455,45,19.9995
4749,7/21/2011,3,0,7,18,0,4,1,1,0.9,0.8939,0.5,0.2836,39,343,382,Fall,Clear/Partly Cloudy,2011,Thu,36.9,44.695,50,19.0012
4750,7/21/2011,3,0,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836,51,233,284,Fall,Clear/Partly Cloudy,2011,Thu,35.26,46.21,67,19.0012
4751,7/21/2011,3,0,7,20,0,4,1,1,0.84,0.8939,0.71,0.2239,38,199,237,Fall,Clear/Partly Cloudy,2011,Thu,34.44,44.695,71,15.0013
4752,7/21/2011,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,38,187,225,Fall,Clear/Partly Cloudy,2011,Thu,33.62,44.695,75,15.0013
4753,7/21/2011,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,36,113,149,Fall,Clear/Partly Cloudy,2011,Thu,33.62,43.18,71,11.0014
4754,7/21/2011,3,0,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,40,73,113,Fall,Clear/Partly Cloudy,2011,Thu,32.8,40.91,71,11.0014
4755,7/22/2011,3,0,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,9,51,60,Fall,Clear/Partly Cloudy,2011,Fri,33.62,41.665,63,8.9981
4756,7/22/2011,3,0,7,1,0,5,1,1,0.8,0.7879,0.63,0,7,17,24,Fall,Clear/Partly Cloudy,2011,Fri,32.8,39.395,63,0
4757,7/22/2011,3,0,7,2,0,5,1,1,0.78,0.803,0.79,0.1343,0,14,14,Fall,Clear/Partly Cloudy,2011,Fri,31.98,40.15,79,8.9981
4758,7/22/2011,3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,1,6,7,Fall,Clear/Partly Cloudy,2011,Fri,31.98,39.395,75,7.0015
4759,7/22/2011,3,0,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,8,5,13,Fall,Clear/Partly Cloudy,2011,Fri,31.16,37.12,75,7.0015
4760,7/22/2011,3,0,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045,2,17,19,Fall,Clear/Partly Cloudy,2011,Fri,30.34,35.605,79,7.0015
4761,7/22/2011,3,0,7,6,0,5,1,1,0.76,0.7424,0.75,0.0896,13,83,96,Fall,Clear/Partly Cloudy,2011,Fri,31.16,37.12,75,6.0032
4762,7/22/2011,3,0,7,7,0,5,1,2,0.8,0.803,0.66,0.1045,20,232,252,Fall,Mist/Cloudy,2011,Fri,32.8,40.15,66,7.0015
4763,7/22/2011,3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,30,292,322,Fall,Mist/Cloudy,2011,Fri,34.44,42.425,63,11.0014
4764,7/22/2011,3,0,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896,31,177,208,Fall,Clear/Partly Cloudy,2011,Fri,35.26,44.695,63,6.0032
4765,7/22/2011,3,0,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,32,83,115,Fall,Clear/Partly Cloudy,2011,Fri,36.9,46.21,53,6.0032
4766,7/22/2011,3,0,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045,23,86,109,Fall,Clear/Partly Cloudy,2011,Fri,36.9,44.695,50,7.0015
4767,7/22/2011,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,20,95,115,Fall,Clear/Partly Cloudy,2011,Fri,38.54,47.725,48,11.0014
4768,7/22/2011,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,25,98,123,Fall,Clear/Partly Cloudy,2011,Fri,38.54,49.24,51,11.0014
4769,7/22/2011,3,0,7,14,0,5,1,1,0.96,1,0.48,0.2985,24,77,101,Fall,Clear/Partly Cloudy,2011,Fri,39.36,50,48,19.9995
4770,7/22/2011,3,0,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,32,101,133,Fall,Clear/Partly Cloudy,2011,Fri,38.54,49.24,51,19.9995
4771,7/22/2011,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,29,153,182,Fall,Light Rain/Snow,2011,Fri,36.9,41.665,39,19.9995
4772,7/22/2011,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,35,271,306,Fall,Clear/Partly Cloudy,2011,Fri,36.08,42.425,47,7.0015
4773,7/22/2011,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,34,250,284,Fall,Clear/Partly Cloudy,2011,Fri,36.9,40.91,37,11.0014
4774,7/22/2011,3,0,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045,40,210,250,Fall,Mist/Cloudy,2011,Fri,35.26,39.395,41,7.0015
4775,7/22/2011,3,0,7,20,0,5,1,1,0.84,0.8182,0.56,0,46,166,212,Fall,Clear/Partly Cloudy,2011,Fri,34.44,40.91,56,0
4776,7/22/2011,3,0,7,21,0,5,1,1,0.82,0.803,0.59,0.0896,38,152,190,Fall,Clear/Partly Cloudy,2011,Fri,33.62,40.15,59,6.0032
4777,7/22/2011,3,0,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,44,105,149,Fall,Mist/Cloudy,2011,Fri,34.44,39.395,49,6.0032
4778,7/22/2011,3,0,7,23,0,5,1,1,0.8,0.7879,0.63,0.194,19,84,103,Fall,Clear/Partly Cloudy,2011,Fri,32.8,39.395,63,12.998
4779,7/23/2011,3,0,7,0,0,6,0,1,0.82,0.7879,0.56,0,16,85,101,Fall,Clear/Partly Cloudy,2011,Sat,33.62,39.395,56,0
4780,7/23/2011,3,0,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045,13,57,70,Fall,Clear/Partly Cloudy,2011,Sat,33.62,38.635,52,7.0015
4781,7/23/2011,3,0,7,2,0,6,0,1,0.82,0.7727,0.52,0,13,48,61,Fall,Clear/Partly Cloudy,2011,Sat,33.62,38.635,52,0
4782,7/23/2011,3,0,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,6,16,22,Fall,Clear/Partly Cloudy,2011,Sat,31.98,37.88,66,6.0032
4783,7/23/2011,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,5,4,9,Fall,Clear/Partly Cloudy,2011,Sat,31.16,36.365,66,7.0015
4784,7/23/2011,3,0,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,1,6,7,Fall,Clear/Partly Cloudy,2011,Sat,31.16,35.605,62,8.9981
4785,7/23/2011,3,0,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,6,19,25,Fall,Clear/Partly Cloudy,2011,Sat,32.8,37.12,52,8.9981
4786,7/23/2011,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,7,38,45,Fall,Clear/Partly Cloudy,2011,Sat,32.8,37.12,52,7.0015
4787,7/23/2011,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,24,85,109,Fall,Clear/Partly Cloudy,2011,Sat,34.44,39.395,49,16.9979
4788,7/23/2011,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,30,102,132,Fall,Clear/Partly Cloudy,2011,Sat,34.44,39.395,49,11.0014
4789,7/23/2011,3,0,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,61,137,198,Fall,Clear/Partly Cloudy,2011,Sat,35.26,39.395,41,15.0013
4790,7/23/2011,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.194,62,154,216,Fall,Clear/Partly Cloudy,2011,Sat,36.9,40.91,37,12.998
4791,7/23/2011,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,71,164,235,Fall,Clear/Partly Cloudy,2011,Sat,37.72,43.18,37,7.0015
4792,7/23/2011,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,78,167,245,Fall,Clear/Partly Cloudy,2011,Sat,38.54,43.94,38,11.0014
4793,7/23/2011,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0,84,152,236,Fall,Clear/Partly Cloudy,2011,Sat,37.72,44.695,42,0
4794,7/23/2011,3,0,7,15,0,6,0,1,0.94,0.8788,0.38,0,78,137,215,Fall,Clear/Partly Cloudy,2011,Sat,38.54,43.94,38,0
4795,7/23/2011,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,70,151,221,Fall,Clear/Partly Cloudy,2011,Sat,38.54,43.94,38,8.9981
4796,7/23/2011,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,70,127,197,Fall,Clear/Partly Cloudy,2011,Sat,38.54,43.94,38,8.9981
4797,7/23/2011,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,62,134,196,Fall,Clear/Partly Cloudy,2011,Sat,37.72,43.94,40,15.0013
4798,7/23/2011,3,0,7,19,0,6,0,2,0.82,0.803,0.59,0.1343,80,137,217,Fall,Mist/Cloudy,2011,Sat,33.62,40.15,59,8.9981
4799,7/23/2011,3,0,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,47,98,145,Fall,Clear/Partly Cloudy,2011,Sat,33.62,40.15,59,15.0013
4800,7/23/2011,3,0,7,21,0,6,0,1,0.82,0.803,0.59,0.2239,39,115,154,Fall,Clear/Partly Cloudy,2011,Sat,33.62,40.15,59,15.0013
4801,7/23/2011,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.194,37,88,125,Fall,Clear/Partly Cloudy,2011,Sat,32.8,38.635,59,12.998
4802,7/23/2011,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,27,77,104,Fall,Clear/Partly Cloudy,2011,Sat,32.8,38.635,59,7.0015
4803,7/24/2011,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,42,77,119,Fall,Clear/Partly Cloudy,2011,Sun,32.8,38.635,59,7.0015
4804,7/24/2011,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,33,63,96,Fall,Clear/Partly Cloudy,2011,Sun,31.98,37.88,66,7.0015
4805,7/24/2011,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,12,48,60,Fall,Clear/Partly Cloudy,2011,Sun,32.8,39.395,63,6.0032
4806,7/24/2011,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,17,20,37,Fall,Clear/Partly Cloudy,2011,Sun,32.8,39.395,63,6.0032
4807,7/24/2011,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,1,5,6,Fall,Clear/Partly Cloudy,2011,Sun,31.98,37.88,66,7.0015
4808,7/24/2011,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,5,3,8,Fall,Clear/Partly Cloudy,2011,Sun,31.98,37.88,66,6.0032
4809,7/24/2011,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,9,13,22,Fall,Mist/Cloudy,2011,Sun,32.8,39.395,63,6.0032
4810,7/24/2011,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,6,29,35,Fall,Clear/Partly Cloudy,2011,Sun,32.8,38.635,59,8.9981
4811,7/24/2011,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,22,82,104,Fall,Clear/Partly Cloudy,2011,Sun,33.62,39.395,56,19.0012
4812,7/24/2011,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,42,112,154,Fall,Clear/Partly Cloudy,2011,Sun,33.62,39.395,56,26.0027
4813,7/24/2011,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,61,165,226,Fall,Clear/Partly Cloudy,2011,Sun,35.26,40.91,50,22.0028
4814,7/24/2011,3,0,7,11,0,0,0,1,0.84,0.803,0.53,0.2537,74,169,243,Fall,Clear/Partly Cloudy,2011,Sun,34.44,40.15,53,16.9979
4815,7/24/2011,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,85,161,246,Fall,Clear/Partly Cloudy,2011,Sun,36.9,43.18,45,11.0014
4816,7/24/2011,3,0,7,13,0,0,0,1,0.86,0.803,0.47,0.2239,90,162,252,Fall,Clear/Partly Cloudy,2011,Sun,35.26,40.15,47,15.0013
4817,7/24/2011,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,79,204,283,Fall,Clear/Partly Cloudy,2011,Sun,35.26,40.91,50,19.0012
4818,7/24/2011,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,68,170,238,Fall,Clear/Partly Cloudy,2011,Sun,36.9,42.425,42,16.9979
4819,7/24/2011,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,62,187,249,Fall,Clear/Partly Cloudy,2011,Sun,36.9,42.425,42,16.9979
4820,7/24/2011,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,75,174,249,Fall,Clear/Partly Cloudy,2011,Sun,36.9,41.665,39,7.0015
4821,7/24/2011,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,67,176,243,Fall,Clear/Partly Cloudy,2011,Sun,36.08,40.91,42,11.0014
4822,7/24/2011,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,70,170,240,Fall,Clear/Partly Cloudy,2011,Sun,35.26,40.15,47,11.0014
4823,7/24/2011,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143,195,Fall,Clear/Partly Cloudy,2011,Sun,34.44,39.395,49,11.0014
4824,7/24/2011,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,42,111,153,Fall,Clear/Partly Cloudy,2011,Sun,32.8,39.395,63,8.9981
4825,7/24/2011,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0,23,75,98,Fall,Clear/Partly Cloudy,2011,Sun,31.98,37.88,66,0
4826,7/24/2011,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,13,37,50,Fall,Mist/Cloudy,2011,Sun,31.16,36.365,70,6.0032
4827,7/25/2011,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0,17,17,34,Fall,Mist/Cloudy,2011,Mon,31.16,36.365,70,0
4828,7/25/2011,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,4,8,12,Fall,Mist/Cloudy,2011,Mon,31.16,37.12,75,6.0032
4829,7/25/2011,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,3,3,6,Fall,Mist/Cloudy,2011,Mon,30.34,35.605,79,6.0032
4830,7/25/2011,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0,2,2,4,Fall,Clear/Partly Cloudy,2011,Mon,30.34,35.605,79,0
4831,7/25/2011,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,0,6,6,Fall,Clear/Partly Cloudy,2011,Mon,29.52,35.605,84,6.0032
4832,7/25/2011,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,2,22,24,Fall,Clear/Partly Cloudy,2011,Mon,29.52,35.605,84,6.0032
4833,7/25/2011,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,7,100,107,Fall,Mist/Cloudy,2011,Mon,29.52,35.605,84,6.0032
4834,7/25/2011,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0,20,257,277,Fall,Mist/Cloudy,2011,Mon,30.34,35.605,79,0
4835,7/25/2011,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0,34,353,387,Fall,Mist/Cloudy,2011,Mon,31.16,37.12,75,0
4836,7/25/2011,3,0,7,9,0,1,1,1,0.8,0.803,0.66,0,11,124,135,Fall,Clear/Partly Cloudy,2011,Mon,32.8,40.15,66,0
4837,7/25/2011,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0,30,54,84,Fall,Clear/Partly Cloudy,2011,Mon,33.62,40.15,59,0
4838,7/25/2011,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,24,83,107,Fall,Mist/Cloudy,2011,Mon,34.44,41.665,59,12.998
4839,7/25/2011,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,17,50,67,Fall,Mist/Cloudy,2011,Mon,34.44,41.665,59,12.998
4840,7/25/2011,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,14,64,78,Fall,Mist/Cloudy,2011,Mon,30.34,35.605,74,8.9981
4841,7/25/2011,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,28,62,90,Fall,Mist/Cloudy,2011,Mon,29.52,34.85,79,12.998
4842,7/25/2011,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112,Fall,Clear/Partly Cloudy,2011,Mon,28.7,33.335,84,26.0027
4843,7/25/2011,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161,198,Fall,Clear/Partly Cloudy,2011,Mon,28.7,33.335,84,15.0013
4844,7/25/2011,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0,48,437,485,Fall,Clear/Partly Cloudy,2011,Mon,29.52,34.85,74,0
4845,7/25/2011,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,533,Fall,Clear/Partly Cloudy,2011,Mon,30.34,35.605,74,6.0032
4846,7/25/2011,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,62,324,386,Fall,Clear/Partly Cloudy,2011,Mon,30.34,34.85,70,6.0032
4847,7/25/2011,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,55,247,302,Fall,Clear/Partly Cloudy,2011,Mon,29.52,34.85,74,8.9981
4848,7/25/2011,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0,41,153,194,Fall,Clear/Partly Cloudy,2011,Mon,28.7,33.335,84,0
4849,7/25/2011,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0,13,112,125,Fall,Clear/Partly Cloudy,2011,Mon,28.7,33.335,84,0
4850,7/25/2011,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,23,64,87,Fall,Clear/Partly Cloudy,2011,Mon,28.7,33.335,84,6.0032
4851,7/26/2011,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,8,20,28,Fall,Clear/Partly Cloudy,2011,Tue,28.7,33.335,79,7.0015
4852,7/26/2011,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,6,6,12,Fall,Clear/Partly Cloudy,2011,Tue,28.7,33.335,79,7.0015
4853,7/26/2011,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7,Fall,Clear/Partly Cloudy,2011,Tue,27.88,31.82,89,7.0015
4854,7/26/2011,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,2,2,4,Fall,Clear/Partly Cloudy,2011,Tue,27.88,31.82,89,8.9981
4855,7/26/2011,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,0,6,6,Fall,Clear/Partly Cloudy,2011,Tue,27.88,31.82,88,11.0014
4856,7/26/2011,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,3,24,27,Fall,Clear/Partly Cloudy,2011,Tue,27.06,29.545,89,6.0032
4857,7/26/2011,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108,110,Fall,Clear/Partly Cloudy,2011,Tue,27.88,31.82,83,15.0013
4858,7/26/2011,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,30,288,318,Fall,Clear/Partly Cloudy,2011,Tue,29.52,34.09,66,19.0012
4859,7/26/2011,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,32,392,424,Fall,Clear/Partly Cloudy,2011,Tue,30.34,34.09,55,12.998
4860,7/26/2011,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,25,162,187,Fall,Clear/Partly Cloudy,2011,Tue,31.16,34.09,40,15.0013
4861,7/26/2011,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,42,96,138,Fall,Clear/Partly Cloudy,2011,Tue,32.8,34.85,31,15.0013
4862,7/26/2011,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0,49,102,151,Fall,Clear/Partly Cloudy,2011,Tue,33.62,35.605,30,0
4863,7/26/2011,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0,25,122,147,Fall,Clear/Partly Cloudy,2011,Tue,34.44,36.365,28,0
4864,7/26/2011,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,43,139,182,Fall,Clear/Partly Cloudy,2011,Tue,34.44,36.365,32,19.9995
4865,7/26/2011,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,46,101,147,Fall,Clear/Partly Cloudy,2011,Tue,35.26,37.12,30,19.0012
4866,7/26/2011,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,49,114,163,Fall,Clear/Partly Cloudy,2011,Tue,36.08,37.88,28,22.0028
4867,7/26/2011,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,41,213,254,Fall,Clear/Partly Cloudy,2011,Tue,35.26,37.88,36,19.0012
4868,7/26/2011,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,72,465,537,Fall,Clear/Partly Cloudy,2011,Tue,35.26,37.88,36,23.9994
4869,7/26/2011,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,68,478,546,Fall,Clear/Partly Cloudy,2011,Tue,34.44,37.12,39,26.0027
4870,7/26/2011,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,69,329,398,Fall,Clear/Partly Cloudy,2011,Tue,33.62,37.12,43,19.9995
4871,7/26/2011,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,47,243,290,Fall,Clear/Partly Cloudy,2011,Tue,32.8,36.365,46,16.9979
4872,7/26/2011,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,45,222,267,Fall,Clear/Partly Cloudy,2011,Tue,31.98,35.605,49,15.0013
4873,7/26/2011,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,27,131,158,Fall,Clear/Partly Cloudy,2011,Tue,31.16,34.85,55,8.9981
4874,7/26/2011,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,18,71,89,Fall,Clear/Partly Cloudy,2011,Tue,31.16,35.605,58,7.0015
4875,7/27/2011,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26,45,Fall,Mist/Cloudy,2011,Wed,31.98,35.605,52,11.0014
4876,7/27/2011,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,1,9,10,Fall,Clear/Partly Cloudy,2011,Wed,31.98,35.605,49,12.998
4877,7/27/2011,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,1,5,6,Fall,Clear/Partly Cloudy,2011,Wed,31.16,34.85,52,19.9995
4878,7/27/2011,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4,4,Fall,Clear/Partly Cloudy,2011,Wed,29.52,33.335,58,11.0014
4879,7/27/2011,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,1,3,4,Fall,Clear/Partly Cloudy,2011,Wed,29.52,33.335,51,12.998
4880,7/27/2011,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18,18,Fall,Clear/Partly Cloudy,2011,Wed,28.7,32.575,54,19.0012
4881,7/27/2011,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119,123,Fall,Clear/Partly Cloudy,2011,Wed,28.7,32.575,54,15.0013
4882,7/27/2011,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,34,313,347,Fall,Clear/Partly Cloudy,2011,Wed,29.52,33.335,48,16.9979
4883,7/27/2011,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,28,405,433,Fall,Clear/Partly Cloudy,2011,Wed,30.34,33.335,42,16.9979
4884,7/27/2011,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,27,189,216,Fall,Clear/Partly Cloudy,2011,Wed,31.16,33.335,35,16.9979
4885,7/27/2011,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0,32,82,114,Fall,Clear/Partly Cloudy,2011,Wed,31.98,34.09,33,0
4886,7/27/2011,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0,42,94,136,Fall,Clear/Partly Cloudy,2011,Wed,32.8,34.85,31,0
4887,7/27/2011,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,37,132,169,Fall,Clear/Partly Cloudy,2011,Wed,33.62,35.605,30,19.0012
4888,7/27/2011,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,29,151,180,Fall,Clear/Partly Cloudy,2011,Wed,34.44,36.365,30,23.9994
4889,7/27/2011,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,20,107,127,Fall,Clear/Partly Cloudy,2011,Wed,34.44,36.365,28,15.0013
